,creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change,is_holiday,day_of_week,week_of_month,month_of_year,days_till_black_friday,days_till_christmas,days_till_summer,days_till_winter,is_promotion,margin,product_item_sku_id_encoded
721,2023-07-23,PI-DMDCFMJ,9,39.99,39.99,37.99,39.99,181.0,22.0,False,0,6,4,7,124,155,314,131,1,0.0,4
722,2023-07-30,PI-DMDCFMJ,9,39.99,39.99,37.99,39.99,287.0,52.0,False,0,6,5,7,117,148,307,124,1,0.0,4
723,2023-08-06,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,192.0,26.0,False,0,6,1,8,110,141,300,117,1,0.0,4
724,2023-08-13,PI-DMDCFMJ,13,39.99,39.99,37.99,39.99,372.0,39.0,False,0,6,2,8,103,134,293,110,1,0.0,4
725,2023-08-20,PI-DMDCFMJ,9,39.99,39.99,37.99,39.99,305.0,23.0,False,0,6,3,8,96,127,286,103,1,0.0,4
726,2023-08-27,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,57.0,10.0,False,0,6,4,8,89,120,279,96,1,0.0,4
727,2023-09-03,PI-DMDCFMJ,10,39.99,39.99,37.99,39.99,0.0,21.0,False,0,6,1,9,82,113,272,89,1,0.0,4
728,2023-09-10,PI-DMDCFMJ,6,39.99,39.99,37.99,39.99,0.0,4.0,False,0,6,2,9,75,106,265,82,1,0.0,4
729,2023-09-17,PI-DMDCFMJ,7,39.99,39.99,37.99,39.99,0.0,22.0,False,0,6,3,9,68,99,258,75,1,0.0,4
730,2023-09-24,PI-DMDCFMJ,7,39.99,39.99,37.99,39.99,132.0,18.0,False,0,6,4,9,61,92,251,68,1,0.0,4
731,2023-10-01,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,262.0,30.0,False,0,6,1,10,54,85,244,61,1,0.0,4
732,2023-10-08,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,191.0,15.0,False,0,6,2,10,47,78,237,54,1,0.0,4
733,2023-10-15,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,60.0,13.0,False,0,6,3,10,40,71,230,47,1,0.0,4
734,2023-10-22,PI-DMDCFMJ,7,39.99,39.99,37.99,39.99,109.0,16.0,False,0,6,4,10,33,64,223,40,1,0.0,4
735,2023-10-29,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,35.0,3.0,False,0,6,5,10,26,57,216,33,1,0.0,4
736,2020-08-02,PI-DMDCFMK,6,79.99,79.99,75.99,79.99,0.0,0.0,True,0,6,1,8,114,145,303,121,1,0.0,5
737,2020-08-09,PI-DMDCFMK,8,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,2,8,107,138,296,114,1,0.0,5
738,2020-08-16,PI-DMDCFMK,16,77.19,79.99,75.99,79.99,0.0,0.0,True,0,6,3,8,100,131,289,107,1,7.000875109388667,5
739,2020-08-23,PI-DMDCFMK,2,75.99,79.99,75.99,79.99,0.0,0.0,True,0,6,4,8,93,124,282,100,1,10.001250156269533,5
740,2020-08-30,PI-DMDCFMK,13,79.99,79.99,75.99,79.99,0.0,0.0,True,0,6,5,8,86,117,275,93,1,0.0,5
741,2020-09-06,PI-DMDCFMK,12,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,1,9,79,110,268,86,1,0.0,5
742,2020-09-13,PI-DMDCFMK,5,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,2,9,72,103,261,79,1,0.0,5
743,2020-09-20,PI-DMDCFMK,5,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,3,9,65,96,254,72,1,0.0,5
744,2020-09-27,PI-DMDCFMK,10,76.99,72.49,75.99,72.49,0.0,0.0,True,0,6,4,9,58,89,247,65,1,-12.415505586977515,5
745,2020-10-04,PI-DMDCFMK,4,64.99,64.99,75.99,64.99,0.0,0.0,True,0,6,1,10,51,82,240,58,1,0.0,5
746,2020-10-11,PI-DMDCFMK,5,49.99,49.99,75.99,49.99,0.0,0.0,True,0,6,2,10,44,75,233,51,1,0.0,5
747,2020-10-18,PI-DMDCFMK,13,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,3,10,37,68,226,44,1,0.0,5
748,2020-10-25,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,4,10,30,61,219,37,1,0.0,5
749,2020-11-01,PI-DMDCFMK,15,48.656666666666666,59.989999999999995,47.99,59.989999999999995,0.0,0.0,True,0,6,1,11,23,54,212,30,1,37.7840751236317,5
750,2020-11-08,PI-DMDCFMK,3,47.99,49.99,47.99,49.99,0.0,0.0,True,0,6,2,11,16,47,205,23,1,8.001600320064012,5
751,2020-11-15,PI-DMDCFMK,21,61.49,72.49,47.99,72.49,0.0,0.0,True,0,6,3,11,9,40,198,16,1,30.34901365705613,5
752,2020-11-22,PI-DMDCFMK,27,79.99,79.99,75.99,79.99,0.0,0.0,True,0,6,4,11,2,33,191,9,1,0.0,5
753,2020-11-29,PI-DMDCFMK,30,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,5,11,360,26,184,2,1,0.0,5
754,2020-12-06,PI-DMDCFMK,46,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,1,12,353,19,177,360,1,0.0,5
755,2020-12-13,PI-DMDCFMK,48,78.45153846153845,79.99,75.99,79.99,0.0,0.0,True,0,6,2,12,346,12,170,353,1,3.8466346754883043,5
756,2020-12-20,PI-DMDCFMK,32,75.99,79.99,75.99,79.99,0.0,0.0,True,0,6,3,12,339,5,163,346,1,10.001250156269533,5
757,2020-12-27,PI-DMDCFMK,23,78.32333333333332,79.99,75.99,79.99,0.0,0.0,True,0,6,4,12,332,363,156,339,1,4.167187565112318,5
758,2021-01-03,PI-DMDCFMK,51,79.99,79.99,75.99,79.99,0.0,0.0,True,0,6,1,1,325,356,149,332,1,0.0,5
759,2021-01-10,PI-DMDCFMK,14,79.99,79.99,75.99,79.99,0.0,0.0,False,0,6,2,1,318,349,142,325,1,0.0,5
760,2021-01-17,PI-DMDCFMK,25,78.84714285714286,79.99,75.99,79.99,0.0,0.0,True,0,6,3,1,311,342,135,318,1,2.8575000446484284,5
761,2021-01-24,PI-DMDCFMK,28,75.99,79.99,75.99,79.99,0.0,0.0,True,0,6,4,1,304,335,128,311,1,10.001250156269533,5
762,2021-01-31,PI-DMDCFMK,40,77.59,79.99,75.99,79.99,0.0,0.0,True,0,6,5,1,297,328,121,304,1,6.000750093761699,5
763,2021-02-07,PI-DMDCFMK,50,79.99,79.99,75.99,79.99,0.0,0.0,True,0,6,1,2,290,321,114,297,1,0.0,5
764,2021-02-14,PI-DMDCFMK,44,79.99,77.59,47.99,77.59,0.0,0.0,False,0,6,2,2,283,314,107,290,1,-6.186364222193559,5
765,2021-02-21,PI-DMDCFMK,32,79.99,68.32333333333332,47.99,68.32333333333332,0.0,0.0,False,0,6,3,2,276,307,100,283,1,-34.151339220373735,5
766,2021-02-28,PI-DMDCFMK,22,68.35363636363637,58.17181818181818,47.99,58.17181818181818,0.0,0.0,True,0,6,4,2,269,300,93,276,1,-35.00601665911331,5
767,2021-03-07,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,0.0,0.0,True,0,6,1,3,262,293,86,269,1,0.0,5
768,2021-03-14,PI-DMDCFMK,10,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,2,3,255,286,79,262,1,0.0,5
769,2021-03-21,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,3,3,248,279,72,255,1,0.0,5
770,2021-03-28,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,4,3,241,272,65,248,1,0.0,5
771,2021-04-04,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,1,4,234,265,58,241,1,0.0,5
772,2021-04-11,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,2,4,227,258,51,234,1,0.0,5
773,2021-04-18,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,3,4,220,251,44,227,1,0.0,5
774,2021-04-25,PI-DMDCFMK,6,49.99,57.49,47.99,57.49,0.0,0.0,False,0,6,4,4,213,244,37,220,1,26.091494172899633,5
775,2021-05-02,PI-DMDCFMK,8,49.99,64.99000000000001,47.99,64.99000000000001,0.0,0.0,False,0,6,1,5,206,237,30,213,1,46.160947838128955,5
776,2021-05-09,PI-DMDCFMK,6,57.49,57.49,47.99,57.49,0.0,0.0,True,0,6,2,5,199,230,23,206,1,0.0,5
777,2021-05-16,PI-DMDCFMK,4,79.99,79.99,47.99,79.99,0.0,0.0,True,0,6,3,5,192,223,16,199,1,0.0,5
778,2021-05-23,PI-DMDCFMK,7,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,4,5,185,216,9,192,1,0.0,5
779,2021-05-30,PI-DMDCFMK,20,79.99,70.99,47.99,70.99,0.0,0.0,False,0,6,5,5,178,209,2,185,1,-25.355683899140725,5
780,2021-06-06,PI-DMDCFMK,18,79.99,58.989999999999995,47.99,58.989999999999995,0.0,0.0,False,0,6,1,6,171,202,360,178,1,-71.19850822173251,5
781,2021-06-13,PI-DMDCFMK,5,72.49,57.49,47.99,57.49,0.0,0.0,True,0,6,2,6,164,195,353,171,1,-52.182988345799245,5
782,2021-06-20,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,0.0,0.0,True,0,6,3,6,157,188,346,164,1,0.0,5
783,2021-06-27,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,4,6,150,181,339,157,1,0.0,5
784,2021-07-04,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,0.0,0.0,False,1,6,1,7,143,174,332,150,1,0.0,5
785,2021-07-11,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,2,7,136,167,325,143,1,0.0,5
786,2021-07-18,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,3,7,129,160,318,136,1,0.0,5
787,2021-07-25,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,4,7,122,153,311,129,1,0.0,5
788,2021-08-01,PI-DMDCFMK,6,49.99,57.49,47.99,57.49,0.0,0.0,False,0,6,1,8,115,146,304,122,1,26.091494172899633,5
789,2021-08-08,PI-DMDCFMK,9,49.99,61.989999999999995,47.99,61.989999999999995,0.0,0.0,False,0,6,2,8,108,139,297,115,1,38.715921922890765,5
790,2021-08-15,PI-DMDCFMK,0,49.99,61.989999999999995,47.99,61.989999999999995,0.0,0.0,False,0,6,3,8,101,132,290,108,1,38.715921922890765,5
791,2021-08-22,PI-DMDCFMK,8,67.99,79.99,47.99,79.99,0.0,0.0,True,0,6,4,8,94,125,283,101,1,30.003750468808605,5
792,2021-08-29,PI-DMDCFMK,6,79.99,79.99,47.99,79.99,0.0,0.0,True,0,6,5,8,87,118,276,94,1,0.0,5
793,2021-09-05,PI-DMDCFMK,15,79.99,76.24,47.99,76.24,0.0,0.0,False,0,6,1,9,80,111,269,87,1,-9.837355718782792,5
794,2021-09-12,PI-DMDCFMK,18,79.99,55.989999999999995,47.99,55.989999999999995,0.0,0.0,False,0,6,2,9,73,104,262,80,1,-85.72959457045903,5
795,2021-09-19,PI-DMDCFMK,10,69.99,64.99,47.99,64.99,0.0,0.0,True,0,6,3,9,66,97,255,73,1,-15.386982612709648,5
796,2021-09-26,PI-DMDCFMK,8,49.99,54.99,47.99,54.99,0.0,0.0,True,0,6,4,9,59,90,248,66,1,18.18512456810329,5
797,2021-10-03,PI-DMDCFMK,10,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,1,10,52,83,241,59,1,0.0,5
798,2021-10-10,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,2,10,45,76,234,52,1,0.0,5
799,2021-10-17,PI-DMDCFMK,7,49.99,72.49,47.99,72.49,0.0,0.0,False,0,6,3,10,38,69,227,45,1,62.077527934887556,5
800,2021-10-24,PI-DMDCFMK,9,49.99,79.99,47.99,79.99,0.0,0.0,False,0,6,4,10,31,62,220,38,1,75.00937617202149,5
801,2021-10-31,PI-DMDCFMK,13,61.239999999999995,79.99,47.99,79.99,0.0,0.0,True,0,6,5,10,24,55,213,31,1,46.88086010751344,5
802,2021-11-07,PI-DMDCFMK,15,79.99,79.99,47.99,79.99,0.0,0.0,True,0,6,1,11,17,48,206,24,1,0.0,5
803,2021-11-14,PI-DMDCFMK,29,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,2,11,10,41,199,17,1,0.0,5
804,2021-11-21,PI-DMDCFMK,28,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,3,11,3,34,192,10,1,0.0,5
805,2021-11-28,PI-DMDCFMK,22,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,4,11,361,27,185,3,1,0.0,5
806,2021-12-05,PI-DMDCFMK,19,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,1,12,354,20,178,361,1,0.0,5
807,2021-12-12,PI-DMDCFMK,11,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,2,12,347,13,171,354,1,0.0,5
808,2021-12-19,PI-DMDCFMK,7,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,3,12,340,6,164,347,1,0.0,5
809,2021-12-26,PI-DMDCFMK,17,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,4,12,333,364,157,340,1,0.0,5
810,2022-01-02,PI-DMDCFMK,19,79.99,71.80818181818182,47.99,71.80818181818182,0.0,0.0,False,0,6,1,1,326,357,150,333,1,-22.787983136892453,5
811,2022-01-09,PI-DMDCFMK,31,79.99,71.16647058823528,47.99,71.16647058823528,0.0,0.0,False,0,6,2,1,319,350,143,326,1,-24.79687228784211,5
812,2022-01-16,PI-DMDCFMK,10,64.99,57.49,47.99,57.49,0.0,0.0,True,0,6,3,1,312,343,136,319,1,-26.09149417289961,5
813,2022-01-23,PI-DMDCFMK,11,49.99,55.989999999999995,47.99,55.989999999999995,0.0,0.0,True,0,6,4,1,305,336,129,312,1,21.43239864261473,5
814,2022-01-30,PI-DMDCFMK,10,49.99,55.989999999999995,47.99,55.989999999999995,0.0,0.0,False,0,6,5,1,298,329,122,305,1,21.43239864261473,5
815,2022-02-06,PI-DMDCFMK,21,63.32333333333333,79.99,47.99,79.99,0.0,0.0,True,0,6,1,2,291,322,115,298,1,41.67187565112305,5
816,2022-02-13,PI-DMDCFMK,4,79.99,79.99,47.99,79.99,0.0,0.0,True,0,6,2,2,284,315,108,291,1,0.0,5
817,2022-02-20,PI-DMDCFMK,11,79.99,73.99,47.99,73.99,0.0,0.0,False,0,6,3,2,277,308,101,284,1,-16.21840789295851,5
818,2022-02-27,PI-DMDCFMK,14,79.99,75.7042857142857,47.99,75.7042857142857,0.0,0.0,False,0,6,4,2,270,301,94,277,1,-11.322250108504916,5
819,2022-03-06,PI-DMDCFMK,16,79.99,67.99,47.99,67.99,0.0,0.0,False,0,6,1,3,263,294,87,270,1,-35.299308721870865,5
820,2022-03-13,PI-DMDCFMK,7,64.99,49.99,47.99,49.99,0.0,0.0,True,0,6,2,3,256,287,80,263,1,-60.01200240048007,5
821,2022-03-20,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,0.0,0.0,True,0,6,3,3,249,280,73,256,1,0.0,5
822,2022-03-27,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,4,3,242,273,66,249,1,0.0,5
823,2022-04-03,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,1,4,235,266,59,242,1,0.0,5
824,2022-04-10,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,2,4,228,259,52,235,1,0.0,5
825,2022-04-17,PI-DMDCFMK,4,49.99,64.99,47.99,64.99,0.0,0.0,False,0,6,3,4,221,252,45,228,1,46.160947838128926,5
826,2022-04-24,PI-DMDCFMK,4,49.99,79.99,47.99,79.99,0.0,0.0,False,0,6,4,4,214,245,38,221,1,75.00937617202149,5
827,2022-05-01,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,1,5,207,238,31,214,1,0.0,5
828,2022-05-08,PI-DMDCFMK,8,57.49,79.99,47.99,79.99,0.0,0.0,True,0,6,2,5,200,231,24,207,1,56.25703212901612,5
829,2022-05-15,PI-DMDCFMK,2,79.99,79.99,47.99,79.99,0.0,0.0,True,0,6,3,5,193,224,17,200,1,0.0,5
830,2022-05-22,PI-DMDCFMK,3,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,4,5,186,217,10,193,1,0.0,5
831,2022-05-29,PI-DMDCFMK,13,79.99,79.99,47.99,79.99,0.0,0.0,False,0,6,5,5,179,210,3,186,1,0.0,5
832,2022-06-05,PI-DMDCFMK,10,79.99,74.99,47.99,74.99,0.0,0.0,False,0,6,1,6,172,203,361,179,1,-13.33511134817976,5
833,2022-06-12,PI-DMDCFMK,9,67.59,61.989999999999995,47.99,61.989999999999995,0.0,0.0,True,0,6,2,6,165,196,354,172,1,-18.067430230682398,5
834,2022-06-19,PI-DMDCFMK,3,64.99,64.99,47.99,64.99,0.0,0.0,True,1,6,3,6,158,189,347,165,1,0.0,5
835,2022-06-26,PI-DMDCFMK,4,79.99,79.99,47.99,79.99,0.0,0.0,True,0,6,4,6,151,182,340,158,1,0.0,5
836,2022-07-03,PI-DMDCFMK,9,79.99,61.989999999999995,47.99,61.989999999999995,0.0,0.0,False,0,6,1,7,144,175,333,151,1,-58.07388288433619,5
837,2022-07-10,PI-DMDCFMK,16,79.99,54.27571428571429,47.99,54.27571428571429,0.0,0.0,False,0,6,2,7,137,168,326,144,1,-94.75429684415548,5
838,2022-07-17,PI-DMDCFMK,13,71.41857142857143,54.27571428571429,47.99,54.27571428571429,0.0,0.0,True,0,6,3,7,130,161,319,137,1,-63.169531229436984,5
839,2022-07-24,PI-DMDCFMK,7,49.99,57.49,47.99,57.49,0.0,0.0,True,0,6,4,7,123,154,312,130,1,26.091494172899633,5
840,2022-07-31,PI-DMDCFMK,10,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,5,7,116,147,305,123,1,0.0,5
841,2022-08-07,PI-DMDCFMK,18,49.99,73.32333333333332,47.99,73.32333333333332,0.0,0.0,False,0,6,1,8,109,140,298,116,1,63.645042505796226,5
842,2022-08-14,PI-DMDCFMK,8,49.99,72.49,47.99,72.49,0.0,0.0,False,0,6,2,8,102,133,291,109,1,62.077527934887556,5
843,2022-08-21,PI-DMDCFMK,12,59.99,79.99,47.99,79.99,0.0,0.0,True,0,6,3,8,95,126,284,102,1,50.00625078134765,5
844,2022-08-28,PI-DMDCFMK,9,79.99,73.99,47.99,73.99,0.0,0.0,True,0,6,4,8,88,119,277,95,1,-16.21840789295851,5
845,2022-09-04,PI-DMDCFMK,15,79.99,76.24,47.99,76.24,0.0,0.0,False,0,6,1,9,81,112,270,88,1,-9.837355718782792,5
846,2022-09-11,PI-DMDCFMK,6,79.99,49.99,47.99,49.99,0.0,0.0,False,0,6,2,9,74,105,263,81,1,-120.02400480096016,5
847,2022-09-18,PI-DMDCFMK,18,79.99,61.24,47.99,61.24,0.0,0.0,False,0,6,3,9,67,98,256,74,1,-61.234487263226626,5
848,2022-09-25,PI-DMDCFMK,10,49.99,49.99,47.99,49.99,0.0,0.0,True,0,6,4,9,60,91,249,67,1,0.0,5
849,2022-10-02,PI-DMDCFMK,12,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,1,10,53,84,242,60,1,0.0,5
850,2022-10-09,PI-DMDCFMK,11,49.99,54.27571428571429,47.99,54.27571428571429,0.0,0.0,False,0,6,2,10,46,77,235,53,1,15.792382807359246,5
851,2022-10-16,PI-DMDCFMK,6,49.99,55.989999999999995,47.99,55.989999999999995,0.0,0.0,False,0,6,3,10,39,70,228,46,1,21.43239864261473,5
852,2022-10-23,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,0.0,0.0,False,0,6,4,10,32,63,221,39,1,0.0,5
853,2022-10-30,PI-DMDCFMK,3,49.99,64.99,47.99,64.99,0.0,0.0,False,0,6,5,10,25,56,214,32,1,46.160947838128926,5
854,2022-11-06,PI-DMDCFMK,5,49.99,69.99,47.99,69.99,0.0,0.0,False,0,6,1,11,18,49,207,25,1,57.15102157451063,5
855,2022-11-13,PI-DMDCFMK,6,61.989999999999995,73.99,47.99,73.99,0.0,0.0,True,0,6,2,11,11,42,200,18,1,32.43681578591702,5
856,2022-11-20,PI-DMDCFMK,8,79.99,72.49,47.99,72.49,0.0,0.0,True,0,6,3,11,4,35,193,11,1,-20.69250931162919,5
857,2022-11-27,PI-DMDCFMK,27,79.99,75.99,47.99,75.99,0.0,0.0,False,0,6,4,11,362,28,186,4,1,-10.527701013291223,5
858,2022-12-04,PI-DMDCFMK,23,79.99,67.49,47.99,67.49,0.0,0.0,False,0,6,1,12,355,21,179,362,1,-37.04252481849163,5
859,2022-12-11,PI-DMDCFMK,23,70.99,55.989999999999995,47.99,55.989999999999995,0.0,0.0,True,0,6,2,12,348,14,172,355,1,-53.58099660653689,5
860,2022-12-18,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,0.0,0.0,True,0,6,3,12,341,7,165,348,1,0.0,5
861,2022-12-25,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,204.0,13.0,False,1,6,4,12,334,0,158,341,1,0.0,5
862,2023-01-01,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,197.0,27.0,False,1,6,1,1,327,358,151,334,1,0.0,5
863,2023-01-08,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,195.0,9.0,False,0,6,2,1,320,351,144,327,1,0.0,5
864,2023-01-15,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,107.0,12.0,False,0,6,3,1,313,344,137,320,1,0.0,5
865,2023-01-22,PI-DMDCFMK,13,49.99,49.99,47.99,49.99,368.0,56.0,False,0,6,4,1,306,337,130,313,1,0.0,5
866,2023-01-29,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,242.0,34.0,False,0,6,5,1,299,330,123,306,1,0.0,5
867,2023-02-05,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,122.0,8.0,False,0,6,1,2,292,323,116,299,1,0.0,5
868,2023-02-12,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,230.0,13.0,False,0,6,2,2,285,316,109,292,1,0.0,5
869,2023-02-19,PI-DMDCFMK,11,49.99,49.99,47.99,49.99,415.0,64.0,False,0,6,3,2,278,309,102,285,1,0.0,5
870,2023-02-26,PI-DMDCFMK,11,49.99,49.99,47.99,49.99,336.0,63.0,False,0,6,4,2,271,302,95,278,1,0.0,5
871,2023-03-05,PI-DMDCFMK,9,49.99,49.99,47.99,49.99,261.0,10.0,False,0,6,1,3,264,295,88,271,1,0.0,5
872,2023-03-12,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,161.0,11.0,False,0,6,2,3,257,288,81,264,1,0.0,5
873,2023-03-19,PI-DMDCFMK,24,49.99,49.99,47.99,49.99,389.0,78.0,False,0,6,3,3,250,281,74,257,1,0.0,5
874,2023-03-26,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,264.0,34.0,False,0,6,4,3,243,274,67,250,1,0.0,5
875,2023-04-02,PI-DMDCFMK,10,49.99,49.99,47.99,49.99,246.0,42.0,False,0,6,1,4,236,267,60,243,1,0.0,5
876,2023-04-09,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,87.0,3.0,False,0,6,2,4,229,260,53,236,1,0.0,5
877,2023-04-16,PI-DMDCFMK,17,49.99,49.99,47.99,49.99,405.0,46.0,False,0,6,3,4,222,253,46,229,1,0.0,5
878,2023-04-23,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,160.0,20.0,False,0,6,4,4,215,246,39,222,1,0.0,5
879,2023-04-30,PI-DMDCFMK,17,49.99,49.99,47.99,49.99,540.0,100.0,False,0,6,5,4,208,239,32,215,1,0.0,5
880,2023-05-07,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,150.0,14.0,False,0,6,1,5,201,232,25,208,1,0.0,5
881,2023-05-14,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,58.0,22.0,False,0,6,2,5,194,225,18,201,1,0.0,5
882,2023-05-21,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,151.0,10.0,False,0,6,3,5,187,218,11,194,1,0.0,5
883,2023-05-28,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,316.0,24.0,False,0,6,4,5,180,211,4,187,1,0.0,5
884,2023-06-04,PI-DMDCFMK,11,49.99,49.99,47.99,49.99,372.0,36.0,False,0,6,1,6,173,204,363,180,1,0.0,5
885,2023-06-11,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,444.0,11.0,False,0,6,2,6,166,197,356,173,1,0.0,5
886,2023-06-18,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,288.0,17.0,False,0,6,3,6,159,190,349,166,1,0.0,5
887,2023-06-25,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,174.0,18.0,False,0,6,4,6,152,183,342,159,1,0.0,5
888,2023-07-02,PI-DMDCFMK,11,49.99,49.99,47.99,49.99,218.0,35.0,False,0,6,1,7,145,176,335,152,1,0.0,5
889,2023-07-09,PI-DMDCFMK,9,49.99,49.99,47.99,49.99,271.0,7.0,False,0,6,2,7,138,169,328,145,1,0.0,5
890,2023-07-16,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,39.0,8.0,False,0,6,3,7,131,162,321,138,1,0.0,5
891,2023-07-23,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,274.0,27.0,False,0,6,4,7,124,155,314,131,1,0.0,5
892,2023-07-30,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,213.0,41.0,False,0,6,5,7,117,148,307,124,1,0.0,5
893,2023-08-06,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,194.0,6.0,False,0,6,1,8,110,141,300,117,1,0.0,5
894,2023-08-13,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,111.0,2.0,False,0,6,2,8,103,134,293,110,1,0.0,5
895,2023-08-20,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,260.0,38.0,False,0,6,3,8,96,127,286,103,1,0.0,5
896,2023-08-27,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,71.0,23.0,False,0,6,4,8,89,120,279,96,1,0.0,5
897,2023-09-03,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,0.0,14.0,False,0,6,1,9,82,113,272,89,1,0.0,5
898,2023-09-10,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,6.0,False,0,6,2,9,75,106,265,82,1,0.0,5
899,2023-09-17,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,2.0,False,0,6,3,9,68,99,258,75,1,0.0,5
900,2023-09-24,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,81.0,5.0,False,0,6,4,9,61,92,251,68,1,0.0,5
901,2023-10-01,PI-DMDCFMK,12,49.99,49.99,47.99,49.99,315.0,28.0,False,0,6,1,10,54,85,244,61,1,0.0,5
902,2023-10-08,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,353.0,24.0,False,0,6,2,10,47,78,237,54,1,0.0,5
903,2023-10-15,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,76.0,5.0,False,0,6,3,10,40,71,230,47,1,0.0,5
904,2023-10-22,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,23.0,3.0,False,0,6,4,10,33,64,223,40,1,0.0,5
905,2023-10-29,PI-DMDCFMK,9,49.99,49.99,47.99,49.99,147.0,66.0,False,0,6,5,10,26,57,216,33,1,0.0,5
