creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change,is_holiday,day_of_week,week_of_month,month_of_year,days_till_black_friday,days_till_christmas,days_till_summer,days_till_winter,is_promotion,margin
2022-03-31,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,True,0,3,5,3,238,269,62,245,1,0.0
2022-04-03,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,6,1,4,235,266,59,242,1,0.0
2022-04-06,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,1,4,232,263,56,239,1,0.0
2022-04-09,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,5,2,4,229,260,53,236,1,0.0
2022-04-12,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,2,4,226,257,50,233,1,0.0
2022-04-15,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,4,3,4,223,254,47,230,1,0.0
2022-04-18,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,0,3,4,220,251,44,227,1,0.0
2022-04-21,FO-DMUN2Q,1,171.0,180.0,171.0,180.0,0.0,0.0,True,0,3,3,4,217,248,41,224,1,10.0
2022-04-24,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,0.0,0.0,False,0,6,4,4,214,245,38,221,1,10.0
2022-04-27,FO-DMUN2Q,2,175.5,180.0,171.0,180.0,0.0,0.0,True,0,2,4,4,211,242,35,218,1,5.0
2022-04-30,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,True,0,5,5,4,208,239,32,215,1,0.0
2022-05-03,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,1,5,205,236,29,212,1,0.0
2022-05-06,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,4,1,5,202,233,26,209,1,0.0
2022-05-09,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,0,2,5,199,230,23,206,1,0.0
2022-05-12,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,3,2,5,196,227,20,203,1,0.0
2022-05-15,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,6,3,5,193,224,17,200,1,0.0
2022-05-18,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,3,5,190,221,14,197,1,0.0
2022-05-21,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,5,3,5,187,218,11,194,1,0.0
2022-05-24,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,4,5,184,215,8,191,1,0.0
2022-05-27,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,4,4,5,181,212,5,188,1,0.0
2022-05-30,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,1,0,5,5,178,209,2,185,1,0.0
2022-06-02,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,3,1,6,175,206,364,182,1,0.0
2022-06-05,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,6,1,6,172,203,361,179,1,0.0
2022-06-08,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,2,6,169,200,358,176,1,0.0
2022-06-11,FO-DMUN2Q,1,171.0,180.0,171.0,180.0,0.0,0.0,True,0,5,2,6,166,197,355,173,1,10.0
2022-06-14,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,1,2,6,163,194,352,170,1,10.0
2022-06-17,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,0.0,0.0,True,0,4,3,6,160,191,349,167,1,0.0
2022-06-20,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,1,0,3,6,157,188,346,164,1,0.0
2022-06-23,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,0.0,0.0,False,0,3,4,6,154,185,343,161,1,0.0
2022-06-26,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,6,4,6,151,182,340,158,1,0.0
2022-06-29,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,5,6,148,179,337,155,1,0.0
2022-07-02,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,5,1,7,145,176,334,152,1,0.0
2022-07-05,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,1,7,142,173,331,149,1,0.0
2022-07-08,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,0.0,0.0,False,0,4,2,7,139,170,328,146,1,0.0
2022-07-11,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,0,2,7,136,167,325,143,1,0.0
2022-07-14,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,3,2,7,133,164,322,140,1,0.0
2022-07-17,FO-DMUN2Q,1,171.0,180.0,171.0,180.0,0.0,0.0,True,0,6,3,7,130,161,319,137,1,10.0
2022-07-20,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,2,3,7,127,158,316,134,1,10.0
2022-07-23,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,5,4,7,124,155,313,131,1,10.0
2022-07-26,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,0.0,0.0,False,0,1,4,7,121,152,310,128,1,10.0
2022-07-29,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,4,5,7,118,149,307,125,1,10.0
2022-08-01,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,0.0,0.0,False,0,0,1,8,115,146,304,122,1,10.0
2022-08-04,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,3,1,8,112,143,301,119,1,10.0
2022-08-07,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,6,1,8,109,140,298,116,1,10.0
2022-08-10,FO-DMUN2Q,1,171.0,180.0,171.0,180.0,0.0,0.0,False,0,2,2,8,106,137,295,113,1,10.0
2022-08-13,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,5,2,8,103,134,292,110,1,10.0
2022-08-16,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,1,3,8,100,131,289,107,1,10.0
2022-08-19,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,True,0,4,3,8,97,128,286,104,1,0.0
2022-08-22,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,0,4,8,94,125,283,101,1,0.0
2022-08-25,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,3,4,8,91,122,280,98,1,0.0
2022-08-28,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,6,4,8,88,119,277,95,1,0.0
2022-08-31,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,5,8,85,116,274,92,1,0.0
2022-09-03,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,0.0,0.0,False,0,5,1,9,82,113,271,89,1,0.0
2022-09-06,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,1,9,79,110,268,86,1,0.0
2022-09-09,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,4,2,9,76,107,265,83,1,0.0
2022-09-12,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,0,2,9,73,104,262,80,1,0.0
2022-09-15,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,3,3,9,70,101,259,77,1,0.0
2022-09-18,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,0.0,0.0,False,0,6,3,9,67,98,256,74,1,0.0
2022-09-21,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,3,9,64,95,253,71,1,0.0
2022-09-24,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,5,4,9,61,92,250,68,1,0.0
2022-09-27,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,4,9,58,89,247,65,1,0.0
2022-09-30,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,4,5,9,55,86,244,62,1,0.0
2022-10-03,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,0,1,10,52,83,241,59,1,0.0
2022-10-06,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,0.0,0.0,True,0,3,1,10,49,80,238,56,1,10.0
2022-10-09,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,6,2,10,46,77,235,53,1,10.0
2022-10-12,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,0.0,0.0,False,0,2,2,10,43,74,232,50,1,10.0
2022-10-15,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,True,0,5,3,10,40,71,229,47,1,0.0
2022-10-18,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,3,10,37,68,226,44,1,0.0
2022-10-21,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,4,3,10,34,65,223,41,1,0.0
2022-10-24,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,0,4,10,31,62,220,38,1,0.0
2022-10-27,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,3,4,10,28,59,217,35,1,0.0
2022-10-30,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,6,5,10,25,56,214,32,1,0.0
2022-11-02,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,1,11,22,53,211,29,1,0.0
2022-11-05,FO-DMUN2Q,5,180.0,180.0,171.0,180.0,0.0,0.0,False,0,5,1,11,19,50,208,26,1,0.0
2022-11-08,FO-DMUN2Q,5,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,2,11,16,47,205,23,1,0.0
2022-11-11,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,0.0,0.0,False,1,4,2,11,13,44,202,20,1,0.0
2022-11-14,FO-DMUN2Q,5,180.0,180.0,171.0,180.0,0.0,0.0,False,0,0,2,11,10,41,199,17,1,0.0
2022-11-17,FO-DMUN2Q,6,180.0,180.0,171.0,180.0,0.0,0.0,False,0,3,3,11,7,38,196,14,1,0.0
2022-11-20,FO-DMUN2Q,6,180.0,180.0,171.0,180.0,0.0,0.0,False,0,6,3,11,4,35,193,11,1,0.0
2022-11-23,FO-DMUN2Q,5,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,4,11,1,32,190,8,1,0.0
2022-11-26,FO-DMUN2Q,14,180.0,180.0,171.0,180.0,0.0,0.0,False,0,5,4,11,363,29,187,5,1,0.0
2022-11-29,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,5,11,360,26,184,2,1,0.0
2022-12-02,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,0.0,False,0,4,1,12,357,23,181,364,1,0.0
2022-12-05,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,0.0,0.0,False,0,0,1,12,354,20,178,361,1,0.0
2022-12-08,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,3,2,12,351,17,175,358,1,0.0
2022-12-11,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,0.0,0.0,True,0,6,2,12,348,14,172,355,1,10.0
2022-12-14,FO-DMUN2Q,4,171.0,180.0,171.0,180.0,0.0,0.0,False,0,2,2,12,345,11,169,352,1,10.0
2022-12-17,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,5,3,12,342,8,166,349,1,10.0
2022-12-20,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,129.0,33.0,False,0,1,3,12,339,5,163,346,1,10.0
2022-12-23,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,63.0,13.0,True,0,4,4,12,336,2,160,343,1,0.0
2022-12-26,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,124.0,27.0,False,1,0,4,12,333,364,157,340,1,0.0
2022-12-29,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,252.0,87.0,False,0,3,5,12,330,361,154,337,1,0.0
2023-01-01,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,103.0,21.0,False,1,6,1,1,327,358,151,334,1,0.0
2023-01-04,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,1,1,324,355,148,331,1,0.0
2023-01-07,FO-DMUN2Q,5,180.0,180.0,171.0,180.0,460.0,90.0,False,0,5,1,1,321,352,145,328,1,0.0
2023-01-10,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,289.0,64.0,False,0,1,2,1,318,349,142,325,1,0.0
2023-01-13,FO-DMUN2Q,4,171.0,180.0,171.0,180.0,332.0,126.0,True,0,4,2,1,315,346,139,322,1,10.0
2023-01-16,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,168.0,42.0,False,1,0,3,1,312,343,136,319,1,10.0
2023-01-19,FO-DMUN2Q,1,171.0,180.0,171.0,180.0,80.0,19.0,False,0,3,3,1,309,340,133,316,1,10.0
2023-01-22,FO-DMUN2Q,1,171.0,180.0,171.0,180.0,66.0,25.0,False,0,6,4,1,306,337,130,313,1,10.0
2023-01-25,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,2,4,1,303,334,127,310,1,10.0
2023-01-28,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,170.0,29.0,True,0,5,4,1,300,331,124,307,1,0.0
2023-01-31,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,5,1,297,328,121,304,1,0.0
2023-02-03,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,146.0,48.0,False,0,4,1,2,294,325,118,301,1,0.0
2023-02-06,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,342.0,81.0,False,0,0,1,2,291,322,115,298,1,0.0
2023-02-09,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,156.0,50.0,False,0,3,2,2,288,319,112,295,1,0.0
2023-02-12,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,152.0,50.0,False,0,6,2,2,285,316,109,292,1,0.0
2023-02-15,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,154.0,46.0,False,0,2,3,2,282,313,106,289,1,0.0
2023-02-18,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,336.0,143.0,False,0,5,3,2,279,310,103,286,1,0.0
2023-02-21,FO-DMUN2Q,7,180.0,180.0,171.0,180.0,515.0,250.0,False,0,1,3,2,276,307,100,283,1,0.0
2023-02-24,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,141.0,58.0,False,0,4,4,2,273,304,97,280,1,0.0
2023-02-27,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,77.0,26.0,False,0,0,4,2,270,301,94,277,1,0.0
2023-03-02,FO-DMUN2Q,3,177.0,180.0,171.0,180.0,181.0,64.0,True,0,3,1,3,267,298,91,274,1,3.3333333333333335
2023-03-05,FO-DMUN2Q,2,175.5,180.0,171.0,180.0,144.0,50.0,True,0,6,1,3,264,295,88,271,1,5.0
2023-03-08,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,158.0,24.0,True,0,2,2,3,261,292,85,268,1,0.0
2023-03-11,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,234.0,22.0,False,0,5,2,3,258,289,82,265,1,0.0
2023-03-14,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,246.0,51.0,False,0,1,2,3,255,286,79,262,1,0.0
2023-03-17,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,316.0,88.0,False,0,4,3,3,252,283,76,259,1,0.0
2023-03-20,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,253.0,56.0,False,0,0,3,3,249,280,73,256,1,0.0
2023-03-23,FO-DMUN2Q,3,177.0,180.0,171.0,180.0,214.0,53.0,True,0,3,4,3,246,277,70,253,1,3.3333333333333335
2023-03-26,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,176.0,27.0,True,0,6,4,3,243,274,67,250,1,10.0
2023-03-29,FO-DMUN2Q,4,175.5,180.0,171.0,180.0,282.0,48.0,True,0,2,5,3,240,271,64,247,1,5.0
2023-04-01,FO-DMUN2Q,5,180.0,180.0,171.0,180.0,288.0,72.0,True,0,5,1,4,237,268,61,244,1,0.0
2023-04-04,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,216.0,36.0,False,0,1,1,4,234,265,58,241,1,0.0
2023-04-07,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,198.0,78.0,False,0,4,1,4,231,262,55,238,1,0.0
2023-04-10,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,69.0,0.0,False,0,0,2,4,228,259,52,235,1,0.0
2023-04-13,FO-DMUN2Q,1,171.0,180.0,171.0,180.0,72.0,21.0,True,0,3,2,4,225,256,49,232,1,10.0
2023-04-16,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,130.0,41.0,False,0,6,3,4,222,253,46,229,1,10.0
2023-04-19,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,2,3,4,219,250,43,226,1,10.0
2023-04-22,FO-DMUN2Q,3,171.0,180.0,171.0,180.0,274.0,69.0,False,0,5,4,4,216,247,40,223,1,10.0
2023-04-25,FO-DMUN2Q,6,171.0,180.0,171.0,180.0,382.0,142.0,False,0,1,4,4,213,244,37,220,1,10.0
2023-04-28,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,163.0,42.0,True,0,4,4,4,210,241,34,217,1,0.0
2023-05-01,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,172.0,28.0,False,0,0,1,5,207,238,31,214,1,0.0
2023-05-04,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,131.0,35.0,False,0,3,1,5,204,235,28,211,1,0.0
2023-05-07,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,243.0,45.0,False,0,6,1,5,201,232,25,208,1,0.0
2023-05-10,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,65.0,0.0,False,0,2,2,5,198,229,22,205,1,0.0
2023-05-13,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,295.0,76.0,False,0,5,2,5,195,226,19,202,1,0.0
2023-05-16,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,118.0,19.0,False,0,1,3,5,192,223,16,199,1,0.0
2023-05-19,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,187.0,70.0,False,0,4,3,5,189,220,13,196,1,0.0
2023-05-22,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,121.0,52.0,False,0,0,4,5,186,217,10,193,1,0.0
2023-05-25,FO-DMUN2Q,5,180.0,180.0,171.0,180.0,412.0,171.0,False,0,3,4,5,183,214,7,190,1,0.0
2023-05-28,FO-DMUN2Q,7,180.0,180.0,171.0,180.0,596.0,227.0,False,0,6,4,5,180,211,4,187,1,0.0
2023-05-31,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,125.0,52.0,False,0,2,5,5,177,208,1,184,1,0.0
2023-06-03,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,65.0,13.0,False,0,5,1,6,174,205,364,181,1,0.0
2023-06-06,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,278.0,36.0,False,0,1,1,6,171,202,361,178,1,0.0
2023-06-09,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,288.0,38.0,True,0,4,2,6,168,199,358,175,1,10.0
2023-06-12,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,308.0,18.0,False,0,0,2,6,165,196,355,172,1,10.0
2023-06-15,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,3,3,6,162,193,352,169,1,10.0
2023-06-18,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,189.0,33.0,True,0,6,3,6,159,190,349,166,1,0.0
2023-06-21,FO-DMUN2Q,7,180.0,180.0,171.0,180.0,449.0,130.0,False,0,2,3,6,156,187,346,163,1,0.0
2023-06-24,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,5,4,6,153,184,343,160,1,0.0
2023-06-27,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,209.0,59.0,False,0,1,4,6,150,181,340,157,1,0.0
2023-06-30,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,268.0,132.0,False,0,4,5,6,147,178,337,154,1,0.0
2023-07-03,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,192.0,54.0,False,0,0,1,7,144,175,334,151,1,0.0
2023-07-06,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,160.0,31.0,False,0,3,1,7,141,172,331,148,1,0.0
2023-07-09,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,115.0,40.0,False,0,6,2,7,138,169,328,145,1,0.0
2023-07-12,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,2,7,135,166,325,142,1,0.0
2023-07-15,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,143.0,42.0,True,0,5,3,7,132,163,322,139,1,10.0
2023-07-18,FO-DMUN2Q,1,171.0,180.0,171.0,180.0,64.0,22.0,False,0,1,3,7,129,160,319,136,1,10.0
2023-07-21,FO-DMUN2Q,0,171.0,180.0,171.0,180.0,0.0,0.0,False,0,4,3,7,126,157,316,133,1,10.0
2023-07-24,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,61.0,20.0,True,0,0,4,7,123,154,313,130,1,0.0
2023-07-27,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,110.0,52.0,False,0,3,4,7,120,151,310,127,1,0.0
2023-07-30,FO-DMUN2Q,5,180.0,180.0,171.0,180.0,392.0,134.0,False,0,6,5,7,117,148,307,124,1,0.0
2023-08-02,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,93.0,23.0,False,0,2,1,8,114,145,304,121,1,0.0
2023-08-05,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,155.0,40.0,False,0,5,1,8,111,142,301,118,1,0.0
2023-08-08,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,1,2,8,108,139,298,115,1,0.0
2023-08-11,FO-DMUN2Q,5,180.0,180.0,171.0,180.0,458.0,84.0,False,0,4,2,8,105,136,295,112,1,0.0
2023-08-14,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,287.0,90.0,False,0,0,2,8,102,133,292,109,1,0.0
2023-08-17,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,150.0,38.0,False,0,3,3,8,99,130,289,106,1,0.0
2023-08-20,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,174.0,54.0,False,0,6,3,8,96,127,286,103,1,0.0
2023-08-23,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,4,8,93,124,283,100,1,0.0
2023-08-26,FO-DMUN2Q,2,180.0,180.0,171.0,180.0,0.0,42.0,False,0,5,4,8,90,121,280,97,1,0.0
2023-08-29,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,0.0,76.0,False,0,1,5,8,87,118,277,94,1,0.0
2023-09-01,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,17.0,False,0,4,1,9,84,115,274,91,1,0.0
2023-09-04,FO-DMUN2Q,4,180.0,180.0,171.0,180.0,0.0,32.0,False,1,0,1,9,81,112,271,88,1,0.0
2023-09-07,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,16.0,False,0,3,1,9,78,109,268,85,1,0.0
2023-09-10,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,0.0,32.0,False,0,6,2,9,75,106,265,82,1,0.0
2023-09-13,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,2,2,9,72,103,262,79,1,0.0
2023-09-16,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,0.0,10.0,False,0,5,3,9,69,100,259,76,1,0.0
2023-09-19,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,43.0,9.0,False,0,1,3,9,66,97,256,73,1,0.0
2023-09-22,FO-DMUN2Q,3,180.0,180.0,171.0,180.0,221.0,66.0,False,0,4,4,9,63,94,253,70,1,0.0
2023-09-25,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,82.0,8.0,False,0,0,4,9,60,91,250,67,1,0.0
2023-09-28,FO-DMUN2Q,1,180.0,180.0,171.0,180.0,53.0,17.0,False,0,3,4,9,57,88,247,64,1,0.0
2023-10-01,FO-DMUN2Q,0,180.0,180.0,171.0,180.0,0.0,0.0,False,0,6,1,10,54,85,244,61,1,0.0
2023-10-04,FO-DMUN2Q,4,171.0,180.0,171.0,180.0,340.0,48.0,True,0,2,1,10,51,82,241,58,1,10.0
2023-10-07,FO-DMUN2Q,2,171.0,180.0,171.0,180.0,146.0,44.0,False,0,5,1,10,48,79,238,55,1,10.0
2023-10-10,FO-DMUN2Q,1,171.0,180.0,171.0,180.0,57.0,17.0,False,0,1,2,10,45,76,235,52,1,10.0
2023-10-13,FO-DMUN2Q,4,164.25,180.0,164.25,180.0,222.0,75.0,True,0,4,2,10,42,73,232,49,1,17.5
2023-10-16,FO-DMUN2Q,2,162.0,180.0,162.0,180.0,116.0,44.0,True,0,0,3,10,39,70,229,46,1,20.0
2023-10-19,FO-DMUN2Q,1,162.0,180.0,162.0,180.0,47.0,9.0,False,0,3,3,10,36,67,226,43,1,20.0
2023-10-22,FO-DMUN2Q,3,162.0,180.0,162.0,180.0,139.0,54.0,False,0,6,4,10,33,64,223,40,1,20.0
2020-07-30,MA-DMDCNPLQ,1,699.99,699.99,,699.99,0.0,0.0,True,0,3,5,7,117,148,306,124,0,0.0
2020-08-02,MA-DMDCNPLQ,2,699.99,699.99,,699.99,0.0,0.0,False,0,6,1,8,114,145,303,121,0,0.0
2020-08-05,MA-DMDCNPLQ,0,699.99,699.99,,699.99,0.0,0.0,False,0,2,1,8,111,142,300,118,0,0.0
2020-08-08,MA-DMDCNPLQ,3,699.9900000000001,699.9900000000001,524.99,699.9900000000001,0.0,0.0,True,0,5,2,8,108,139,297,115,1,0.0
2020-08-11,MA-DMDCNPLQ,1,524.99,699.99,524.99,699.99,0.0,0.0,True,0,1,2,8,105,136,294,112,1,50.00071429591851
2020-08-14,MA-DMDCNPLQ,6,524.99,699.99,524.99,699.99,0.0,0.0,False,0,4,2,8,102,133,291,109,1,50.00071429591851
2020-08-17,MA-DMDCNPLQ,3,524.99,699.9900000000001,524.99,699.9900000000001,0.0,0.0,False,0,0,3,8,99,130,288,106,1,50.000714295918534
2020-08-20,MA-DMDCNPLQ,1,524.99,699.99,524.99,699.99,0.0,0.0,False,0,3,3,8,96,127,285,103,1,50.00071429591851
2020-08-23,MA-DMDCNPLQ,2,524.99,699.99,524.99,699.99,0.0,0.0,False,0,6,4,8,93,124,282,100,1,50.00071429591851
2020-08-26,MA-DMDCNPLQ,0,524.99,699.99,524.99,699.99,0.0,0.0,False,0,2,4,8,90,121,279,97,1,50.00071429591851
2020-08-29,MA-DMDCNPLQ,4,524.99,699.99,524.99,699.99,0.0,0.0,False,0,5,5,8,87,118,276,94,1,50.00071429591851
2020-09-01,MA-DMDCNPLQ,2,524.99,699.99,524.99,699.99,0.0,0.0,False,0,1,1,9,84,115,273,91,1,50.00071429591851
